[08/14 01:49:20] Training INFO: Making the model...
[08/14 01:49:23] Training INFO: The parameters of the model are added to the AdamW optimizer.
[08/14 01:49:23] Training INFO: The learning rate schedule for the optimizer has been set to CosineAnnealingLR.
[08/14 01:49:23] Training INFO: The model is made successfully.
[08/14 05:07:11] Training INFO: [Epoch 15/50][Batch 1440/2035][lr 0.000238][loss_coord_0: 0.0328][loss_normal_0: 0.0098][loss_edge_0: 0.0062][loss_coord_1: 0.0300][loss_normal_1: 0.0092][loss_edge_1: 0.0056]
[08/14 05:07:15] Training INFO: [Epoch 15/50][Batch 1450/2035][lr 0.000238][loss_coord_0: 0.0336][loss_normal_0: 0.0095][loss_edge_0: 0.0062][loss_coord_1: 0.0310][loss_normal_1: 0.0086][loss_edge_1: 0.0056]
[08/14 05:07:18] Training INFO: [Epoch 15/50][Batch 1460/2035][lr 0.000238][loss_coord_0: 0.0317][loss_normal_0: 0.0096][loss_edge_0: 0.0057][loss_coord_1: 0.0278][loss_normal_1: 0.0089][loss_edge_1: 0.0052]
[08/14 05:07:22] Training INFO: [Epoch 15/50][Batch 1470/2035][lr 0.000238][loss_coord_0: 0.0338][loss_normal_0: 0.0095][loss_edge_0: 0.0065][loss_coord_1: 0.0295][loss_normal_1: 0.0089][loss_edge_1: 0.0059]
[08/14 05:07:26] Training INFO: [Epoch 15/50][Batch 1480/2035][lr 0.000238][loss_coord_0: 0.0318][loss_normal_0: 0.0095][loss_edge_0: 0.0061][loss_coord_1: 0.0269][loss_normal_1: 0.0087][loss_edge_1: 0.0055]
[08/14 05:07:29] Training INFO: [Epoch 15/50][Batch 1490/2035][lr 0.000238][loss_coord_0: 0.0366][loss_normal_0: 0.0107][loss_edge_0: 0.0070][loss_coord_1: 0.0328][loss_normal_1: 0.0100][loss_edge_1: 0.0063]
[08/14 05:07:33] Training INFO: [Epoch 15/50][Batch 1500/2035][lr 0.000238][loss_coord_0: 0.0358][loss_normal_0: 0.0103][loss_edge_0: 0.0068][loss_coord_1: 0.0307][loss_normal_1: 0.0094][loss_edge_1: 0.0061]
[08/14 05:07:37] Training INFO: [Epoch 15/50][Batch 1510/2035][lr 0.000238][loss_coord_0: 0.0359][loss_normal_0: 0.0099][loss_edge_0: 0.0065][loss_coord_1: 0.0315][loss_normal_1: 0.0091][loss_edge_1: 0.0058]
[08/14 05:07:40] Training INFO: [Epoch 15/50][Batch 1520/2035][lr 0.000238][loss_coord_0: 0.0322][loss_normal_0: 0.0102][loss_edge_0: 0.0060][loss_coord_1: 0.0280][loss_normal_1: 0.0092][loss_edge_1: 0.0055]
[08/14 05:07:44] Training INFO: [Epoch 15/50][Batch 1530/2035][lr 0.000238][loss_coord_0: 0.0340][loss_normal_0: 0.0095][loss_edge_0: 0.0064][loss_coord_1: 0.0297][loss_normal_1: 0.0087][loss_edge_1: 0.0056]
[08/14 05:07:48] Training INFO: [Epoch 15/50][Batch 1540/2035][lr 0.000238][loss_coord_0: 0.0309][loss_normal_0: 0.0095][loss_edge_0: 0.0054][loss_coord_1: 0.0275][loss_normal_1: 0.0087][loss_edge_1: 0.0050]
[08/14 05:07:51] Training INFO: [Epoch 15/50][Batch 1550/2035][lr 0.000238][loss_coord_0: 0.0325][loss_normal_0: 0.0100][loss_edge_0: 0.0058][loss_coord_1: 0.0276][loss_normal_1: 0.0090][loss_edge_1: 0.0052]
[08/14 05:07:55] Training INFO: [Epoch 15/50][Batch 1560/2035][lr 0.000238][loss_coord_0: 0.0333][loss_normal_0: 0.0101][loss_edge_0: 0.0060][loss_coord_1: 0.0301][loss_normal_1: 0.0092][loss_edge_1: 0.0055]
[08/14 05:07:59] Training INFO: [Epoch 15/50][Batch 1570/2035][lr 0.000238][loss_coord_0: 0.0332][loss_normal_0: 0.0100][loss_edge_0: 0.0065][loss_coord_1: 0.0285][loss_normal_1: 0.0090][loss_edge_1: 0.0058]
[08/14 05:08:02] Training INFO: [Epoch 15/50][Batch 1580/2035][lr 0.000238][loss_coord_0: 0.0325][loss_normal_0: 0.0101][loss_edge_0: 0.0064][loss_coord_1: 0.0297][loss_normal_1: 0.0093][loss_edge_1: 0.0059]
[08/14 05:08:06] Training INFO: [Epoch 15/50][Batch 1590/2035][lr 0.000238][loss_coord_0: 0.0311][loss_normal_0: 0.0099][loss_edge_0: 0.0058][loss_coord_1: 0.0275][loss_normal_1: 0.0091][loss_edge_1: 0.0054]
[08/14 05:08:10] Training INFO: [Epoch 15/50][Batch 1600/2035][lr 0.000238][loss_coord_0: 0.0329][loss_normal_0: 0.0094][loss_edge_0: 0.0061][loss_coord_1: 0.0296][loss_normal_1: 0.0086][loss_edge_1: 0.0054]
[08/14 05:08:14] Training INFO: [Epoch 15/50][Batch 1610/2035][lr 0.000238][loss_coord_0: 0.0331][loss_normal_0: 0.0100][loss_edge_0: 0.0063][loss_coord_1: 0.0307][loss_normal_1: 0.0091][loss_edge_1: 0.0057]
[08/14 05:08:17] Training INFO: [Epoch 15/50][Batch 1620/2035][lr 0.000238][loss_coord_0: 0.0335][loss_normal_0: 0.0094][loss_edge_0: 0.0061][loss_coord_1: 0.0286][loss_normal_1: 0.0086][loss_edge_1: 0.0056]
[08/14 05:08:21] Training INFO: [Epoch 15/50][Batch 1630/2035][lr 0.000238][loss_coord_0: 0.0316][loss_normal_0: 0.0097][loss_edge_0: 0.0064][loss_coord_1: 0.0301][loss_normal_1: 0.0091][loss_edge_1: 0.0059]
[08/14 05:08:25] Training INFO: [Epoch 15/50][Batch 1640/2035][lr 0.000238][loss_coord_0: 0.0341][loss_normal_0: 0.0100][loss_edge_0: 0.0063][loss_coord_1: 0.0294][loss_normal_1: 0.0093][loss_edge_1: 0.0057]
[08/14 05:08:28] Training INFO: [Epoch 15/50][Batch 1650/2035][lr 0.000238][loss_coord_0: 0.0369][loss_normal_0: 0.0103][loss_edge_0: 0.0068][loss_coord_1: 0.0324][loss_normal_1: 0.0094][loss_edge_1: 0.0061]
[08/14 05:08:32] Training INFO: [Epoch 15/50][Batch 1660/2035][lr 0.000238][loss_coord_0: 0.0329][loss_normal_0: 0.0098][loss_edge_0: 0.0063][loss_coord_1: 0.0284][loss_normal_1: 0.0090][loss_edge_1: 0.0055]
[08/14 05:08:36] Training INFO: [Epoch 15/50][Batch 1670/2035][lr 0.000238][loss_coord_0: 0.0303][loss_normal_0: 0.0094][loss_edge_0: 0.0061][loss_coord_1: 0.0274][loss_normal_1: 0.0089][loss_edge_1: 0.0056]
[08/14 05:08:39] Training INFO: [Epoch 15/50][Batch 1680/2035][lr 0.000238][loss_coord_0: 0.0345][loss_normal_0: 0.0100][loss_edge_0: 0.0062][loss_coord_1: 0.0322][loss_normal_1: 0.0095][loss_edge_1: 0.0058]
[08/14 05:08:43] Training INFO: [Epoch 15/50][Batch 1690/2035][lr 0.000238][loss_coord_0: 0.0343][loss_normal_0: 0.0097][loss_edge_0: 0.0060][loss_coord_1: 0.0309][loss_normal_1: 0.0087][loss_edge_1: 0.0056]
[08/14 05:08:47] Training INFO: [Epoch 15/50][Batch 1700/2035][lr 0.000238][loss_coord_0: 0.0335][loss_normal_0: 0.0099][loss_edge_0: 0.0064][loss_coord_1: 0.0293][loss_normal_1: 0.0093][loss_edge_1: 0.0057]
[08/14 05:08:50] Training INFO: [Epoch 15/50][Batch 1710/2035][lr 0.000238][loss_coord_0: 0.0307][loss_normal_0: 0.0097][loss_edge_0: 0.0060][loss_coord_1: 0.0280][loss_normal_1: 0.0092][loss_edge_1: 0.0054]
[08/14 05:08:54] Training INFO: [Epoch 15/50][Batch 1720/2035][lr 0.000238][loss_coord_0: 0.0319][loss_normal_0: 0.0095][loss_edge_0: 0.0058][loss_coord_1: 0.0282][loss_normal_1: 0.0086][loss_edge_1: 0.0052]
[08/14 05:08:58] Training INFO: [Epoch 15/50][Batch 1730/2035][lr 0.000238][loss_coord_0: 0.0344][loss_normal_0: 0.0099][loss_edge_0: 0.0064][loss_coord_1: 0.0328][loss_normal_1: 0.0093][loss_edge_1: 0.0059]
[08/14 05:09:01] Training INFO: [Epoch 15/50][Batch 1740/2035][lr 0.000238][loss_coord_0: 0.0315][loss_normal_0: 0.0102][loss_edge_0: 0.0062][loss_coord_1: 0.0298][loss_normal_1: 0.0096][loss_edge_1: 0.0056]
[08/14 05:09:05] Training INFO: [Epoch 15/50][Batch 1750/2035][lr 0.000238][loss_coord_0: 0.0327][loss_normal_0: 0.0104][loss_edge_0: 0.0065][loss_coord_1: 0.0297][loss_normal_1: 0.0096][loss_edge_1: 0.0060]
[08/14 05:09:09] Training INFO: [Epoch 15/50][Batch 1760/2035][lr 0.000238][loss_coord_0: 0.0313][loss_normal_0: 0.0093][loss_edge_0: 0.0060][loss_coord_1: 0.0281][loss_normal_1: 0.0083][loss_edge_1: 0.0054]
[08/14 05:09:13] Training INFO: [Epoch 15/50][Batch 1770/2035][lr 0.000238][loss_coord_0: 0.0325][loss_normal_0: 0.0100][loss_edge_0: 0.0064][loss_coord_1: 0.0285][loss_normal_1: 0.0093][loss_edge_1: 0.0058]
[08/14 05:09:16] Training INFO: [Epoch 15/50][Batch 1780/2035][lr 0.000238][loss_coord_0: 0.0342][loss_normal_0: 0.0103][loss_edge_0: 0.0063][loss_coord_1: 0.0289][loss_normal_1: 0.0091][loss_edge_1: 0.0056]
[08/14 05:09:20] Training INFO: [Epoch 15/50][Batch 1790/2035][lr 0.000238][loss_coord_0: 0.0339][loss_normal_0: 0.0099][loss_edge_0: 0.0062][loss_coord_1: 0.0303][loss_normal_1: 0.0092][loss_edge_1: 0.0056]
[08/14 05:09:24] Training INFO: [Epoch 15/50][Batch 1800/2035][lr 0.000238][loss_coord_0: 0.0306][loss_normal_0: 0.0092][loss_edge_0: 0.0060][loss_coord_1: 0.0259][loss_normal_1: 0.0084][loss_edge_1: 0.0054]
[08/14 05:09:27] Training INFO: [Epoch 15/50][Batch 1810/2035][lr 0.000238][loss_coord_0: 0.0365][loss_normal_0: 0.0103][loss_edge_0: 0.0066][loss_coord_1: 0.0321][loss_normal_1: 0.0095][loss_edge_1: 0.0059]
[08/14 05:09:31] Training INFO: [Epoch 15/50][Batch 1820/2035][lr 0.000238][loss_coord_0: 0.0319][loss_normal_0: 0.0102][loss_edge_0: 0.0063][loss_coord_1: 0.0293][loss_normal_1: 0.0094][loss_edge_1: 0.0058]
[08/14 05:09:35] Training INFO: [Epoch 15/50][Batch 1830/2035][lr 0.000238][loss_coord_0: 0.0317][loss_normal_0: 0.0092][loss_edge_0: 0.0062][loss_coord_1: 0.0282][loss_normal_1: 0.0086][loss_edge_1: 0.0057]
[08/14 05:09:38] Training INFO: [Epoch 15/50][Batch 1840/2035][lr 0.000238][loss_coord_0: 0.0339][loss_normal_0: 0.0100][loss_edge_0: 0.0064][loss_coord_1: 0.0304][loss_normal_1: 0.0095][loss_edge_1: 0.0057]
[08/14 05:09:42] Training INFO: [Epoch 15/50][Batch 1850/2035][lr 0.000238][loss_coord_0: 0.0329][loss_normal_0: 0.0105][loss_edge_0: 0.0062][loss_coord_1: 0.0300][loss_normal_1: 0.0099][loss_edge_1: 0.0057]
[08/14 05:09:46] Training INFO: [Epoch 15/50][Batch 1860/2035][lr 0.000238][loss_coord_0: 0.0340][loss_normal_0: 0.0101][loss_edge_0: 0.0061][loss_coord_1: 0.0296][loss_normal_1: 0.0092][loss_edge_1: 0.0054]
[08/14 05:09:49] Training INFO: [Epoch 15/50][Batch 1870/2035][lr 0.000238][loss_coord_0: 0.0355][loss_normal_0: 0.0100][loss_edge_0: 0.0065][loss_coord_1: 0.0314][loss_normal_1: 0.0092][loss_edge_1: 0.0058]
[08/14 05:09:53] Training INFO: [Epoch 15/50][Batch 1880/2035][lr 0.000238][loss_coord_0: 0.0328][loss_normal_0: 0.0094][loss_edge_0: 0.0060][loss_coord_1: 0.0298][loss_normal_1: 0.0087][loss_edge_1: 0.0055]
[08/14 05:09:57] Training INFO: [Epoch 15/50][Batch 1890/2035][lr 0.000238][loss_coord_0: 0.0327][loss_normal_0: 0.0100][loss_edge_0: 0.0065][loss_coord_1: 0.0298][loss_normal_1: 0.0091][loss_edge_1: 0.0059]
[08/14 05:10:00] Training INFO: [Epoch 15/50][Batch 1900/2035][lr 0.000238][loss_coord_0: 0.0338][loss_normal_0: 0.0103][loss_edge_0: 0.0064][loss_coord_1: 0.0305][loss_normal_1: 0.0094][loss_edge_1: 0.0059]
[08/14 05:10:04] Training INFO: [Epoch 15/50][Batch 1910/2035][lr 0.000238][loss_coord_0: 0.0326][loss_normal_0: 0.0096][loss_edge_0: 0.0063][loss_coord_1: 0.0301][loss_normal_1: 0.0090][loss_edge_1: 0.0058]
[08/14 05:10:08] Training INFO: [Epoch 15/50][Batch 1920/2035][lr 0.000238][loss_coord_0: 0.0308][loss_normal_0: 0.0098][loss_edge_0: 0.0060][loss_coord_1: 0.0279][loss_normal_1: 0.0089][loss_edge_1: 0.0054]
[08/14 05:10:11] Training INFO: [Epoch 15/50][Batch 1930/2035][lr 0.000238][loss_coord_0: 0.0330][loss_normal_0: 0.0091][loss_edge_0: 0.0063][loss_coord_1: 0.0287][loss_normal_1: 0.0083][loss_edge_1: 0.0055]
[08/14 05:10:15] Training INFO: [Epoch 15/50][Batch 1940/2035][lr 0.000238][loss_coord_0: 0.0339][loss_normal_0: 0.0099][loss_edge_0: 0.0065][loss_coord_1: 0.0303][loss_normal_1: 0.0089][loss_edge_1: 0.0057]
[08/14 05:10:19] Training INFO: [Epoch 15/50][Batch 1950/2035][lr 0.000238][loss_coord_0: 0.0328][loss_normal_0: 0.0102][loss_edge_0: 0.0063][loss_coord_1: 0.0289][loss_normal_1: 0.0091][loss_edge_1: 0.0055]
[08/14 05:10:22] Training INFO: [Epoch 15/50][Batch 1960/2035][lr 0.000238][loss_coord_0: 0.0338][loss_normal_0: 0.0094][loss_edge_0: 0.0065][loss_coord_1: 0.0301][loss_normal_1: 0.0087][loss_edge_1: 0.0057]
[08/14 05:10:26] Training INFO: [Epoch 15/50][Batch 1970/2035][lr 0.000238][loss_coord_0: 0.0352][loss_normal_0: 0.0103][loss_edge_0: 0.0065][loss_coord_1: 0.0305][loss_normal_1: 0.0095][loss_edge_1: 0.0059]
[08/14 05:10:30] Training INFO: [Epoch 15/50][Batch 1980/2035][lr 0.000238][loss_coord_0: 0.0324][loss_normal_0: 0.0097][loss_edge_0: 0.0064][loss_coord_1: 0.0291][loss_normal_1: 0.0089][loss_edge_1: 0.0057]
[08/14 05:10:33] Training INFO: [Epoch 15/50][Batch 1990/2035][lr 0.000238][loss_coord_0: 0.0314][loss_normal_0: 0.0095][loss_edge_0: 0.0060][loss_coord_1: 0.0277][loss_normal_1: 0.0085][loss_edge_1: 0.0055]
[08/14 05:10:37] Training INFO: [Epoch 15/50][Batch 2000/2035][lr 0.000238][loss_coord_0: 0.0364][loss_normal_0: 0.0102][loss_edge_0: 0.0066][loss_coord_1: 0.0315][loss_normal_1: 0.0097][loss_edge_1: 0.0059]
[08/14 05:10:41] Training INFO: [Epoch 15/50][Batch 2010/2035][lr 0.000238][loss_coord_0: 0.0364][loss_normal_0: 0.0099][loss_edge_0: 0.0066][loss_coord_1: 0.0311][loss_normal_1: 0.0089][loss_edge_1: 0.0057]
[08/14 05:10:45] Training INFO: [Epoch 15/50][Batch 2020/2035][lr 0.000238][loss_coord_0: 0.0345][loss_normal_0: 0.0097][loss_edge_0: 0.0061][loss_coord_1: 0.0301][loss_normal_1: 0.0086][loss_edge_1: 0.0054]
[08/14 05:10:48] Training INFO: [Epoch 15/50][Batch 2030/2035][lr 0.000238][loss_coord_0: 0.0354][loss_normal_0: 0.0109][loss_edge_0: 0.0068][loss_coord_1: 0.0316][loss_normal_1: 0.0101][loss_edge_1: 0.0059]
[08/14 05:10:51] Training INFO: Save checkpoint to ./output/checkpoint/SAR_R34_S2_Batch64_lr0.0003_Size256_Epochs50/checkpoint_epoch[15_50].pth
[08/14 05:10:54] Training INFO: [Epoch 16/50][Batch 0/2035][lr 0.000230][loss_coord_0: 0.0344][loss_normal_0: 0.0100][loss_edge_0: 0.0063][loss_coord_1: 0.0301][loss_normal_1: 0.0091][loss_edge_1: 0.0056]
[08/14 05:10:58] Training INFO: [Epoch 16/50][Batch 10/2035][lr 0.000230][loss_coord_0: 0.0340][loss_normal_0: 0.0100][loss_edge_0: 0.0064][loss_coord_1: 0.0299][loss_normal_1: 0.0091][loss_edge_1: 0.0057]
[08/14 05:11:01] Training INFO: [Epoch 16/50][Batch 20/2035][lr 0.000230][loss_coord_0: 0.0345][loss_normal_0: 0.0103][loss_edge_0: 0.0069][loss_coord_1: 0.0300][loss_normal_1: 0.0095][loss_edge_1: 0.0060]
[08/14 05:11:05] Training INFO: [Epoch 16/50][Batch 30/2035][lr 0.000230][loss_coord_0: 0.0333][loss_normal_0: 0.0096][loss_edge_0: 0.0063][loss_coord_1: 0.0288][loss_normal_1: 0.0087][loss_edge_1: 0.0056]
[08/14 05:11:09] Training INFO: [Epoch 16/50][Batch 40/2035][lr 0.000230][loss_coord_0: 0.0332][loss_normal_0: 0.0100][loss_edge_0: 0.0063][loss_coord_1: 0.0287][loss_normal_1: 0.0089][loss_edge_1: 0.0056]
[08/14 05:11:12] Training INFO: [Epoch 16/50][Batch 50/2035][lr 0.000230][loss_coord_0: 0.0306][loss_normal_0: 0.0097][loss_edge_0: 0.0061][loss_coord_1: 0.0273][loss_normal_1: 0.0088][loss_edge_1: 0.0055]
[08/14 05:11:16] Training INFO: [Epoch 16/50][Batch 60/2035][lr 0.000230][loss_coord_0: 0.0309][loss_normal_0: 0.0094][loss_edge_0: 0.0061][loss_coord_1: 0.0272][loss_normal_1: 0.0089][loss_edge_1: 0.0055]
[08/14 05:11:20] Training INFO: [Epoch 16/50][Batch 70/2035][lr 0.000230][loss_coord_0: 0.0329][loss_normal_0: 0.0093][loss_edge_0: 0.0061][loss_coord_1: 0.0303][loss_normal_1: 0.0088][loss_edge_1: 0.0057]
[08/14 05:11:23] Training INFO: [Epoch 16/50][Batch 80/2035][lr 0.000230][loss_coord_0: 0.0330][loss_normal_0: 0.0100][loss_edge_0: 0.0062][loss_coord_1: 0.0298][loss_normal_1: 0.0095][loss_edge_1: 0.0057]
[08/14 05:11:27] Training INFO: [Epoch 16/50][Batch 90/2035][lr 0.000230][loss_coord_0: 0.0314][loss_normal_0: 0.0094][loss_edge_0: 0.0059][loss_coord_1: 0.0286][loss_normal_1: 0.0086][loss_edge_1: 0.0054]
[08/14 05:11:31] Training INFO: [Epoch 16/50][Batch 100/2035][lr 0.000230][loss_coord_0: 0.0308][loss_normal_0: 0.0092][loss_edge_0: 0.0059][loss_coord_1: 0.0274][loss_normal_1: 0.0086][loss_edge_1: 0.0054]
[08/14 05:11:34] Training INFO: [Epoch 16/50][Batch 110/2035][lr 0.000230][loss_coord_0: 0.0353][loss_normal_0: 0.0096][loss_edge_0: 0.0064][loss_coord_1: 0.0303][loss_normal_1: 0.0088][loss_edge_1: 0.0056]
[08/14 05:11:38] Training INFO: [Epoch 16/50][Batch 120/2035][lr 0.000230][loss_coord_0: 0.0313][loss_normal_0: 0.0094][loss_edge_0: 0.0062][loss_coord_1: 0.0286][loss_normal_1: 0.0087][loss_edge_1: 0.0055]
[08/14 05:11:42] Training INFO: [Epoch 16/50][Batch 130/2035][lr 0.000230][loss_coord_0: 0.0336][loss_normal_0: 0.0096][loss_edge_0: 0.0064][loss_coord_1: 0.0297][loss_normal_1: 0.0088][loss_edge_1: 0.0056]
[08/14 05:11:45] Training INFO: [Epoch 16/50][Batch 140/2035][lr 0.000230][loss_coord_0: 0.0349][loss_normal_0: 0.0103][loss_edge_0: 0.0067][loss_coord_1: 0.0299][loss_normal_1: 0.0096][loss_edge_1: 0.0059]
[08/14 05:11:49] Training INFO: [Epoch 16/50][Batch 150/2035][lr 0.000230][loss_coord_0: 0.0323][loss_normal_0: 0.0092][loss_edge_0: 0.0060][loss_coord_1: 0.0289][loss_normal_1: 0.0086][loss_edge_1: 0.0054]
[08/14 05:11:53] Training INFO: [Epoch 16/50][Batch 160/2035][lr 0.000230][loss_coord_0: 0.0318][loss_normal_0: 0.0092][loss_edge_0: 0.0060][loss_coord_1: 0.0282][loss_normal_1: 0.0082][loss_edge_1: 0.0053]
[08/14 05:11:56] Training INFO: [Epoch 16/50][Batch 170/2035][lr 0.000230][loss_coord_0: 0.0383][loss_normal_0: 0.0103][loss_edge_0: 0.0069][loss_coord_1: 0.0326][loss_normal_1: 0.0093][loss_edge_1: 0.0063]
[08/14 05:12:00] Training INFO: [Epoch 16/50][Batch 180/2035][lr 0.000230][loss_coord_0: 0.0351][loss_normal_0: 0.0101][loss_edge_0: 0.0068][loss_coord_1: 0.0325][loss_normal_1: 0.0094][loss_edge_1: 0.0063]
[08/14 05:12:04] Training INFO: [Epoch 16/50][Batch 190/2035][lr 0.000230][loss_coord_0: 0.0317][loss_normal_0: 0.0093][loss_edge_0: 0.0062][loss_coord_1: 0.0283][loss_normal_1: 0.0086][loss_edge_1: 0.0056]
[08/14 05:12:07] Training INFO: [Epoch 16/50][Batch 200/2035][lr 0.000230][loss_coord_0: 0.0293][loss_normal_0: 0.0094][loss_edge_0: 0.0058][loss_coord_1: 0.0264][loss_normal_1: 0.0090][loss_edge_1: 0.0053]
[08/14 05:12:11] Training INFO: [Epoch 16/50][Batch 210/2035][lr 0.000230][loss_coord_0: 0.0335][loss_normal_0: 0.0099][loss_edge_0: 0.0064][loss_coord_1: 0.0296][loss_normal_1: 0.0092][loss_edge_1: 0.0057]
[08/14 05:12:15] Training INFO: [Epoch 16/50][Batch 220/2035][lr 0.000230][loss_coord_0: 0.0342][loss_normal_0: 0.0095][loss_edge_0: 0.0060][loss_coord_1: 0.0303][loss_normal_1: 0.0086][loss_edge_1: 0.0052]
[08/14 05:12:19] Training INFO: [Epoch 16/50][Batch 230/2035][lr 0.000230][loss_coord_0: 0.0325][loss_normal_0: 0.0102][loss_edge_0: 0.0062][loss_coord_1: 0.0301][loss_normal_1: 0.0095][loss_edge_1: 0.0056]
[08/14 05:12:22] Training INFO: [Epoch 16/50][Batch 240/2035][lr 0.000230][loss_coord_0: 0.0331][loss_normal_0: 0.0098][loss_edge_0: 0.0064][loss_coord_1: 0.0320][loss_normal_1: 0.0092][loss_edge_1: 0.0058]
[08/14 05:12:26] Training INFO: [Epoch 16/50][Batch 250/2035][lr 0.000230][loss_coord_0: 0.0324][loss_normal_0: 0.0098][loss_edge_0: 0.0061][loss_coord_1: 0.0289][loss_normal_1: 0.0092][loss_edge_1: 0.0056]
[08/14 05:12:30] Training INFO: [Epoch 16/50][Batch 260/2035][lr 0.000230][loss_coord_0: 0.0324][loss_normal_0: 0.0102][loss_edge_0: 0.0063][loss_coord_1: 0.0294][loss_normal_1: 0.0093][loss_edge_1: 0.0057]
[08/14 05:12:33] Training INFO: [Epoch 16/50][Batch 270/2035][lr 0.000230][loss_coord_0: 0.0303][loss_normal_0: 0.0099][loss_edge_0: 0.0062][loss_coord_1: 0.0267][loss_normal_1: 0.0089][loss_edge_1: 0.0056]
[08/14 05:12:37] Training INFO: [Epoch 16/50][Batch 280/2035][lr 0.000230][loss_coord_0: 0.0322][loss_normal_0: 0.0102][loss_edge_0: 0.0065][loss_coord_1: 0.0294][loss_normal_1: 0.0093][loss_edge_1: 0.0059]
[08/14 05:12:41] Training INFO: [Epoch 16/50][Batch 290/2035][lr 0.000230][loss_coord_0: 0.0332][loss_normal_0: 0.0101][loss_edge_0: 0.0062][loss_coord_1: 0.0296][loss_normal_1: 0.0094][loss_edge_1: 0.0057]
[08/14 05:12:44] Training INFO: [Epoch 16/50][Batch 300/2035][lr 0.000230][loss_coord_0: 0.0381][loss_normal_0: 0.0102][loss_edge_0: 0.0066][loss_coord_1: 0.0341][loss_normal_1: 0.0092][loss_edge_1: 0.0060]
[08/14 05:12:48] Training INFO: [Epoch 16/50][Batch 310/2035][lr 0.000230][loss_coord_0: 0.0311][loss_normal_0: 0.0098][loss_edge_0: 0.0063][loss_coord_1: 0.0285][loss_normal_1: 0.0087][loss_edge_1: 0.0056]
[08/14 05:12:52] Training INFO: [Epoch 16/50][Batch 320/2035][lr 0.000230][loss_coord_0: 0.0392][loss_normal_0: 0.0108][loss_edge_0: 0.0073][loss_coord_1: 0.0348][loss_normal_1: 0.0097][loss_edge_1: 0.0063]
[08/14 05:12:55] Training INFO: [Epoch 16/50][Batch 330/2035][lr 0.000230][loss_coord_0: 0.0330][loss_normal_0: 0.0095][loss_edge_0: 0.0062][loss_coord_1: 0.0295][loss_normal_1: 0.0090][loss_edge_1: 0.0055]
[08/14 05:12:59] Training INFO: [Epoch 16/50][Batch 340/2035][lr 0.000230][loss_coord_0: 0.0338][loss_normal_0: 0.0096][loss_edge_0: 0.0064][loss_coord_1: 0.0294][loss_normal_1: 0.0086][loss_edge_1: 0.0058]
[08/14 05:13:03] Training INFO: [Epoch 16/50][Batch 350/2035][lr 0.000230][loss_coord_0: 0.0302][loss_normal_0: 0.0096][loss_edge_0: 0.0059][loss_coord_1: 0.0269][loss_normal_1: 0.0089][loss_edge_1: 0.0054]
[08/14 05:13:06] Training INFO: [Epoch 16/50][Batch 360/2035][lr 0.000230][loss_coord_0: 0.0309][loss_normal_0: 0.0094][loss_edge_0: 0.0062][loss_coord_1: 0.0276][loss_normal_1: 0.0086][loss_edge_1: 0.0056]
[08/14 05:13:10] Training INFO: [Epoch 16/50][Batch 370/2035][lr 0.000230][loss_coord_0: 0.0326][loss_normal_0: 0.0101][loss_edge_0: 0.0063][loss_coord_1: 0.0282][loss_normal_1: 0.0094][loss_edge_1: 0.0059]
[08/14 05:13:14] Training INFO: [Epoch 16/50][Batch 380/2035][lr 0.000230][loss_coord_0: 0.0313][loss_normal_0: 0.0099][loss_edge_0: 0.0063][loss_coord_1: 0.0289][loss_normal_1: 0.0093][loss_edge_1: 0.0058]
[08/14 05:13:17] Training INFO: [Epoch 16/50][Batch 390/2035][lr 0.000230][loss_coord_0: 0.0306][loss_normal_0: 0.0093][loss_edge_0: 0.0063][loss_coord_1: 0.0271][loss_normal_1: 0.0086][loss_edge_1: 0.0056]
[08/14 05:13:21] Training INFO: [Epoch 16/50][Batch 400/2035][lr 0.000230][loss_coord_0: 0.0348][loss_normal_0: 0.0103][loss_edge_0: 0.0063][loss_coord_1: 0.0317][loss_normal_1: 0.0097][loss_edge_1: 0.0057]
[08/14 05:13:25] Training INFO: [Epoch 16/50][Batch 410/2035][lr 0.000230][loss_coord_0: 0.0315][loss_normal_0: 0.0091][loss_edge_0: 0.0063][loss_coord_1: 0.0285][loss_normal_1: 0.0083][loss_edge_1: 0.0057]
[08/14 05:13:28] Training INFO: [Epoch 16/50][Batch 420/2035][lr 0.000230][loss_coord_0: 0.0335][loss_normal_0: 0.0098][loss_edge_0: 0.0061][loss_coord_1: 0.0306][loss_normal_1: 0.0090][loss_edge_1: 0.0056]
[08/14 05:13:32] Training INFO: [Epoch 16/50][Batch 430/2035][lr 0.000230][loss_coord_0: 0.0346][loss_normal_0: 0.0104][loss_edge_0: 0.0063][loss_coord_1: 0.0306][loss_normal_1: 0.0095][loss_edge_1: 0.0058]
[08/14 05:13:36] Training INFO: [Epoch 16/50][Batch 440/2035][lr 0.000230][loss_coord_0: 0.0319][loss_normal_0: 0.0095][loss_edge_0: 0.0060][loss_coord_1: 0.0278][loss_normal_1: 0.0089][loss_edge_1: 0.0055]
[08/14 05:13:40] Training INFO: [Epoch 16/50][Batch 450/2035][lr 0.000230][loss_coord_0: 0.0315][loss_normal_0: 0.0092][loss_edge_0: 0.0060][loss_coord_1: 0.0273][loss_normal_1: 0.0084][loss_edge_1: 0.0053]
